,reported_acceptor,don_ID,reported_donor,DOI,PCE_avg,donor_type,acc_SMILES_sidechains,don_mon_SMILES,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count
518,S-YSS-Cl,12,PM6,10.1002/anie.202104766,16.53,polymer,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(C6=C4C7=NSN=C7C8=C6N(C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)\C#N)=C%10CCCCCCCCCCC)CC(CCCC)CCCCCC)CC(CCCC)CCCCCC)=C5S3)=C(C#N)\C#N)Cl,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
519,BO-4Cl,12,PM6,10.1016/j.cej.2022.139496,16.31,polymer,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
520,Y7-BO,12,PBDB-T-2F,10.1016/j.polymer.2021.124322,16.2,polymer,N#C/C(C#N)=C1C(C(C2=CC(Cl)=C(C=C2\1)Cl)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(Cl)=C(C=C%12/C%11=C(C#N)/C#N)Cl)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
521,BO-4Cl,12,PBDB-TF,10.1038/s41467-021-24937-5,17.02,polymer,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
522,BO-4Cl,12,PBDB-TF,10.1038/s41467-022-30225-7,17.28,polymer,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
523,BTP-4Cl-12,12,PBDB-TF,10.1093/nsr/nwz200,16.6,polymer,N#C/C(C#N)=C1C(C(C2=CC(Cl)=C(C=C2\1)Cl)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(Cl)=C(C=C%12/C%11=C(C#N)/C#N)Cl)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
524,BO-4Cl,149,BTR,10.1007/s40843-020-1269-9,10.9,sm,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,S=C(N(CCCCCC)C/1=O)SC1=C\C2=CC=C(S2)C(S3)=C(CCCCCC)C=C3C4=C(CCCCCC)C=C(S4)C5=CC6=C(S5)C(C7=CC(CC(CCCC)CC)=C(CCCCCC)S7)=C8C(SC(C9=CC(CCCCCC)=C(C%10=CC(CCCCCC)=C(C%11=CC=C(/C=C%12SC(N(CCCCCC)C/%12=O)=S)S%11)S%10)S9)=C8)=C6C%13=CC(CC(CC)CCCC)=C(CCCCCC)S%13,1,0,0,0,0,0,0,0,0,0,0,0
525,BO-4Cl,150,B1,10.1007/s40843-020-1269-9,14.9,sm,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,S=C(N(CCCC)C/1=O)SC1=C\C2=CC=C(S2)C(S3)=C(CCCCCC)C=C3C4=C(CCCCCC)C=C(S4)C5=CC6=C(S5)C(C7=CC=C(SCC(CCCC)CC)C=C7)=C8C(SC(C9=CC(CCCCCC)=C(C%10=CC(CCCCCC)=C(C%11=CC=C(/C=C%12SC(N(CCCC)C/%12=O)=S)S%11)S%10)S9)=C8)=C6C%13=CC=C(SCC(CCCC)CC)C=C%13,1,0,0,0,0,0,0,0,0,0,0,0
526,BO-4Cl,276,PBQ-M,10.1021/acsami.2c04104,11.35,polymer,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,CCCCCCCCCCC(CC1=CSC(C2=CC3=C4N=C(C(C)=NC4=C5C=C(SC5=C3S2)C6=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(S6)C7=CC8=C(C9=C(C(C%10=CC(F)=C(S%10)CC(CCCC)CC)=C8S7)C=CS9)C%11=CC(F)=C(S%11)CC(CCCC)CC)C)=C1)CCCCCCCC,1,0,0,0,0,0,0,0,0,1,0,0
527,BO-4Cl,277,PBQ-H,10.1021/acsami.2c04104,12.51,polymer,O=C1C2=CC(Cl)=C(C=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(Cl)C(Cl)=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)=C5S3)=C(C#N)/C#N)Cl,CCCCCCCCCCC(CC1=CSC(C2=CC3=C4N=CC=NC4=C5C=C(SC5=C3S2)C6=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(S6)C7=CC8=C(C9=C(C(C%10=CC(F)=C(S%10)CC(CCCC)CC)=C8S7)C=CS9)C%11=CC(F)=C(S%11)CC(CCCC)CC)=C1)CCCCCCCC,1,0,0,0,0,0,0,0,0,1,0,0
528,BTP-4F-12,12,PBDB-TF,10.1002/adma.201903441,15.9,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(F)C=C2\1)=O)=CC3=C(C4=C(S3)C(N(C5=C6C7=NSN=C7C8=C5N(C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(F)C=C%12/C%11=C(C#N)/C#N)=O)=C%10CCCCCCCCCCC)CC(CCCC)CCCCCC)CC(CCCC)CCCCCC)=C6S4)CCCCCCCCCCC,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
529,Y6-BO,12,PBDB-TF,10.1002/aenm.202200453,16.5,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
530,BTP-BO-4F,12,PM6,10.1002/solr.202200805,16.96,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
531,BO-4F,12,PBDB-TF,10.1007/s11426-021-1013-0,17.37,polymer,O=C1C2=CC(F)=C(F)C=C2C(/C1=C/C3=C(C4=C(S3)C(N(C5=C6C7=NSN=C7C8=C5N(C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C=C(C(F)=C%12)F)C%11=O)=C(C#N)/C#N)=C%10CCCCCCCCCCC)CC(CCCCCC)CCCC)CC(CCCCCC)CCCC)=C6S4)CCCCCCCCCCC)=C(C#N)\C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
532,Y6-BO,12,PM6,10.1016/j.polymer.2022.125267,14.85,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
533,BTP-BO-4F,12,PM6,10.1021/acsenergylett.2c01438,16.57,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
534,BO-4F,12,PBDB-TF,10.1038/s41467-022-30225-7,16.62,polymer,O=C1C2=CC(F)=C(F)C=C2C(/C1=C/C3=C(C4=C(S3)C(N(C5=C6C7=NSN=C7C8=C5N(C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C=C(C(F)=C%12)F)C%11=O)=C(C#N)/C#N)=C%10CCCCCCCCCCC)CC(CCCCCC)CCCC)CC(CCCCCC)CCCC)=C6S4)CCCCCCCCCCC)=C(C#N)\C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
535,Y6-BO-4F,12,PM6,10.1002/ente.202201191,14.19,polymer,N#C/C(C#N)=C1C2=C(C(C/1=C\C3=C(C4=C(C5=C(C6=C(C7=C(C8=C(C9=C(C(CCCCCCCCCCC)=C(S9)/C=C%10C(C%11=CC(F)=C(C=C%11C\%10=C(C#N)/C#N)F)=O)S8)N7CC(CCCC)CCCCCC)C%12=NSN=C%126)N5CC(CCCC)CCCCCC)S4)S3)CCCCCCCCCCC)=O)C=C(F)C(F)=C2,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
536,Y6-BO,12,PM6,10.1007/s11426-022-1394-y,16.3,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
537,Y6-BO,20,P4T2F-HD,10.1002/adfm.202201142,13.4,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,O=C(C1=C(SC(CC(CCCCCCCCCC)CCCCCCCC)=C12)CC(CCCCCCCCCC)CCCCCCCC)C3=C(SC(C4=CC=C(S4)C5=CC=CS5)=C3C2=O)C(S6)=CC=C6C7=CC=CS7,0,1,0,0,0,0,0,0,0,0,0,0
538,Y6-BO,22,P5TCN-2F,10.1002/adfm.202201142,15.4,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCCCCCCCC(CC1=CSC(C2=C(C#N)C=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(S3)C4=CC(F)=C(S4)C5=C(F)C=CS5)S2)=C1)CCCCCCCC.C,0,0,0,0,0,0,0,0,0,0,0,0
539,Y6-BO,106,PTTz-4HD,10.1002/aenm.202104050,14.8,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(CC(CCCCCCCC)CCCCCC)C=C(C4=NC5=C(S4)C=CS5)S3)SC=C1)CCCCCC,0,0,0,0,0,0,0,0,0,0,0,0
540,Y6-BO,107,PTTz-3HD,10.1002/aenm.202104050,15.9,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCCCC(CCCCCCCC)CC(C=C1C(S2)=CC=C2C3=CC(CC(CCCCCCCC)CCCCCC)=CS3)=C(S1)C4=NC5=C(S4)C=CS5,0,0,0,0,0,0,0,0,0,0,0,0
541,Y6-BO,423,BDT-O,10.1039/D2TA00576J,11.84,sm,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,S=C(C(CC(CCCC)CC)C/1=O)SC1=C\C2=CC=C(S2)C(S3)=C(CCCCCC)C=C3C4=C(CCCCCC)C=C(S4)C5=CC6=C(S5)C(C7=CC=C(OCC(CC)CCCC)C=C7)=C8C(SC(C9=CC(CCCCCC)=C(C%10=CC(CCCCCC)=C(C%11=CC=C(/C=C%12SC(C(CC(CCCC)CC)C/%12=O)=S)S%11)S%10)S9)=C8)=C6C%13=CC=C(OCC(CCCC)CC)C=C%13,1,0,0,0,0,0,0,0,0,0,0,0
542,Y6-BO,424,BDT-S,10.1039/D2TA00576J,14.03,sm,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,S=C(C(CC(CCCC)CC)C/1=O)SC1=C\C2=CC=C(S2)C(S3)=C(CCCCCC)C=C3C4=C(CCCCCC)C=C(S4)C5=CC6=C(S5)C(C7=CC=C(SCC(CC)CCCC)C=C7)=C8C(SC(C9=CC(CCCCCC)=C(C%10=CC(CCCCCC)=C(C%11=CC=C(/C=C%12SC(C(CC(CCCC)CC)C/%12=O)=S)S%11)S%10)S9)=C8)=C6C%13=CC=C(SCC(CCCC)CC)C=C%13,1,0,0,0,0,0,0,0,0,0,0,0
543,Y6-BO,427,PTAP2,10.31635/ccschem.022.202201839,13.61,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCCCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC(C5=CC=CS5)=C4)C6=CC(F)=C(S6)CC(CCCCCCCC)CCCCCC)C7=CC=C(S7)C8=C(CC(CCCC)CC)C=C(C9=C(C%10=CC=C%11C%12=C%10C%13=CC=C%12C%14=NC%15=C(C%16=NSN=C%16C(CCCCCC)=C%15N=C%14%11)CCCCCC)C%13=C(C%17=CC(CC(CCCC)CC)=CS%17)S9)S8)S1)CCCCCC,1,0,0,0,0,0,0,0,0,0,0,0
544,Y6-BO,428,PTAP1,10.31635/ccschem.022.202201839,16.62,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCC)CCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCC)CCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC(F)=C(C=C%12/C%11=C(C#N)/C#N)F)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCCCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC(C5=CC=CS5)=C4)C6=CC(F)=C(S6)CC(CCCCCCCC)CCCCCC)C7=CC=C(S7)C8=C(CC(CCCC)CC)C=C(C9=C(C%10=CC=C%11C%12=C%10C%13=CC=C%12C%14=NC%15=C(C(F)=C(C(F)=C%15N=C%14%11)CCCCCC)F)C%13=C(C%16=CC(CC(CCCC)CC)=CS%16)S9)S8)S1)CCCCCC,1,0,0,0,0,0,0,0,0,0,0,0
545,A1,23,PBDT-Cl,10.1002/adfm.202201150,12.92,polymer,O=C(C1=CC(Cl)=C(C=C1C/2=C(C#N)\C#N)Cl)C2=C/C(SC3=C4SC5=C3N(CCCCCCOC6=CC=CC=C6)C7=C5C8=NSN=C8C9=C7N(CCCCCCOC%10=CC=CC=C%10)C%11=C9SC%12=C%11SC(/C=C%13C(C%14=C(C\%13=C(C#N)/C#N)C=C(Cl)C(Cl)=C%14)=O)=C%12CCCCCCCCCCC)=C4CCCCCCCCCCC,ClC(C=C1C(C2=C(C(C3=CC(Cl)=C(S3)CC(CCCC)CC)=C4S5)C=CS2)=C4C=C5C(SC6=C7SC(C8=C9C(C(N(C9=O)CCCCCCCC)=O)=C(S8)C%10=CC(SC=C%11CCCCCCCC)=C%11S%10)=C6)=C7CCCCCCCC)=C(S1)CC(CCCC)CC,1,0,0,0,0,0,0,0,1,0,0,0
546,A3,23,PBDT-Cl,10.1002/adfm.202201150,16.38,polymer,O=C(C1=CC(Cl)=C(C=C1C/2=C(C#N)\C#N)Cl)C2=C/C(SC3=C4SC5=C3N(CCCCCCOC6=CC(Cl)=CC=C6)C7=C5C8=NSN=C8C9=C7N(CCCCCCOC%10=CC=CC(Cl)=C%10)C%11=C9SC%12=C%11SC(/C=C%13C(C%14=C(C\%13=C(C#N)/C#N)C=C(Cl)C(Cl)=C%14)=O)=C%12CCCCCCCCCCC)=C4CCCCCCCCCCC,ClC(C=C1C(C2=C(C(C3=CC(Cl)=C(S3)CC(CCCC)CC)=C4S5)C=CS2)=C4C=C5C(SC6=C7SC(C8=C9C(C(N(C9=O)CCCCCCCC)=O)=C(S8)C%10=CC(SC=C%11CCCCCCCC)=C%11S%10)=C6)=C7CCCCCCCC)=C(S1)CC(CCCC)CC,1,0,0,0,0,0,0,0,1,0,0,0
547,A4,23,PBDT-Cl,10.1002/adfm.202201150,16.87,polymer,O=C(C1=CC(F)=C(C=C1C/2=C(C#N)\C#N)F)C2=C/C(SC3=C4SC5=C3N(CCCCCCOC6=CC(Cl)=CC=C6)C7=C5C8=NSN=C8C9=C7N(CCCCCCOC%10=CC=CC(Cl)=C%10)C%11=C9SC%12=C%11SC(/C=C%13C(C%14=C(C\%13=C(C#N)/C#N)C=C(F)C(F)=C%14)=O)=C%12CCCCCCCCCCC)=C4CCCCCCCCCCC,ClC(C=C1C(C2=C(C(C3=CC(Cl)=C(S3)CC(CCCC)CC)=C4S5)C=CS2)=C4C=C5C(SC6=C7SC(C8=C9C(C(N(C9=O)CCCCCCCC)=O)=C(S8)C%10=CC(SC=C%11CCCCCCCC)=C%11S%10)=C6)=C7CCCCCCCC)=C(S1)CC(CCCC)CC,1,0,0,0,0,0,0,0,1,0,0,0
